0;37.67761758201393
1;18.697216779629162
2;9.4094901308073
3;4.849626017963531
4;2.5976140609109186
5;1.4736692745939424
6;0.9024604151823957
7;0.6032707182425249
8;0.43899752061994624
9;0.34256017990324167
10;0.28103225411888044
11;0.23815846599419646
12;0.20583159946946775
13;0.17993622469832002
14;0.15832083288701632
15;0.1398074871477496
16;0.12370732840772487
17;0.10958281258190732
18;0.09713037514638548
19;0.08612194973556805
20;0.07637531520023648
21;0.06773862203024214
22;0.06008194441020562
23;0.05329235859241932
24;0.04727083067043847
25;0.041930066770341584
26;0.037192903785852105
27;0.03299102698322001
28;0.029263903177604002
29;0.025957868883747848
30;0.02302533827037512
31;0.020424108776121556
32;0.018116749159133333
33;0.016070058623332394
34;0.014254587995407587
35;0.012644215457015629
36;0.011215770432364266
37;0.009948700075652468
38;0.008824773489574278
39;0.007827819384941467
40;0.00694349339016187
41;0.006159071654460523
42;0.005463267771212282
43;0.004846070385316563
44;0.004298599147140058
45;0.003812976940008247
46;0.0033822165426084785
47;0.0030001200954734115
48;0.0026611899249977203
49;0.00236054944188139
50;0.0020938729758596827
51;0.0018573235371626686
52;0.0016474976092019904
53;0.0014613761781504069
54;0.0012962812948180886
55;0.0011498375438295787
56;0.0010199378657127567
57;9.047132401417981E-4
58;8.025057941308038E-4
59;7.118449482540745E-4
60;6.314262576804037E-4
61;5.600926435822254E-4
62;4.968177448738676E-4
63;4.406911507405336E-4
64;3.9090530148097667E-4
65;3.467438691908263E-4
66;3.075714511057281E-4
67;2.7282442731012095E-4
68;2.420028512708393E-4
69;2.146632565149505E-4
70;1.9041227595302973E-4
71;1.6890098204154854E-4
72;1.4981986634956932E-4
73;1.3289438629481007E-4
74;1.1788101497479047E-4
75;1.0456373725719581E-4
76;9.275094171466165E-5
77;8.227266368450547E-5
78;7.297813978608648E-5
79;6.473363870970121E-5
80;5.7420537066048165E-5
81;5.093361261120292E-5
82;4.517953028972778E-5
83;4.0075499312835786E-5
84;3.554808194936633E-5
85;3.153213689028443E-5
86;2.7969881983615515E-5
87;2.481006285426898E-5
88;2.2007215446720185E-5
89;1.9521011879864254E-5
90;1.731568020208432E-5
91;1.5359489697875047E-5
92;1.3624294340497424E-5
93;1.2085127821805119E-5
94;1.07198443324317E-5
95;9.508799923839427E-6
96;8.434569867592291E-6
97;7.48169794517807E-6
98;6.636474061108608E-6
99;5.886736979558313E-6
100;5.221699346280662E-6
101;4.631792478180184E-6
102;4.108528687353089E-6
103;3.6443791586787125E-6
104;3.232665623851545E-6
105;2.8674642732336087E-6
106;2.543520523003139E-6
107;2.2561734112353717E-6
108;2.0012885351348835E-6
109;1.7751985644886409E-6
110;1.5746504754496542E-6
111;1.3967587454350902E-6
112;1.2389638357000144E-6
113;1.0989953642236905E-6
114;9.748394390404268E-7
115;8.647096819922129E-7
116;7.670215259932171E-7
117;6.803694159887941E-7
118;6.035065855725903E-7
119;5.353271182834947E-7
120;4.7485003547706E-7
121;4.212051818251441E-7
122;3.736207053625464E-7
123;3.314119519391789E-7
124;2.939716142914953E-7
125;2.607609939940495E-7
126;2.3130225056810084E-7
127;2.0517152622547687E-7
128;1.819928473256413E-7
129;1.6143271479743947E-7
130;1.4319530569357308E-7
131;1.2701821683681595E-7
132;1.1266868931389214E-7
133;9.994025949855505E-8
134;8.8649788414605E-8
135;7.86348266993402E-8
136;6.97512772519464E-8
137;6.187132193833512E-8
138;5.488158252028988E-8
139;4.868148934868771E-8
140;4.318183434913295E-8
141;3.830348747954948E-8
142;3.3976258193052284E-8
143;3.013788552333363E-8
144;2.67331422623287E-8
145;2.371304034136886E-8
146;2.1034125981625313E-8
147;1.8657854473433542E-8
148;1.655003558764544E-8
149;1.4680341640696439E-8
150;1.3021871134144865E-8
151;1.1550761691010324E-8
152;1.0245846719576273E-8
