0;32.89926600534713
1;24.155635934341937
2;17.827342196842455
3;13.241661353808793
4;9.91355731498569
5;7.493298917281372
6;5.728698177448172
7;4.437888321867617
8;3.489699752634408
9;2.7895132329209202
10;2.2690615069196416
11;1.8790772822716013
12;1.5839931118050856
13;1.358120460771454
14;1.1828951006323463
15;1.0448912067729164
16;0.9343896091853865
17;0.8443455299603231
18;0.7696443112430351
19;0.7065647576296725
20;0.6523921510395383
21;0.6051391684070535
22;0.5633445908640007
23;0.5259280973679096
24;0.4920854942403384
25;0.4612130995599655
26;0.4328531498070072
27;0.4066543658310062
28;0.38234345139604037
29;0.35970447706505543
30;0.3385639524841803
31;0.31878000310606674
32;0.3002345092886271
33;0.2828273842731921
34;0.2664723972071207
35;0.2510941129450957
36;0.23662563972939757
37;0.2230069619079495
38;0.21018369689609234
39;0.1981061603253578
40;0.18672865558101015
41;0.17600892719239328
42;0.1659077343167575
43;0.15638851265805997
44;0.1474171018920048
45;0.13896152196779693
46;0.1309917862038574
47;0.12347974237785313
48;0.11639893538325657
49;0.10972448673930281
50;0.10343298748183616
51;0.09750240186117694
52;0.09191197992498297
53;0.08664217753781821
54;0.08167458273423016
55;0.07699184755431199
56;0.07257762469569316
57;0.06841650845226843
58;0.06449397951111815
59;0.060796353254652324
60;0.05731073127203177
61;0.05402495582739714
62;0.05092756706602426
63;0.048007762765850205
64;0.045255360462786214
65;0.04266076179523159
66;0.040214918927226416
67;0.03790930292145997
68;0.035735873943418456
69;0.033687053186694495
70;0.031755696417179485
71;0.02993506904073114
72;0.028218822605100075
73;0.02660097265253722
74;0.0250758778446732
75;0.023638220286025725
76;0.022282986976910016
77;0.02100545233063753
78;0.01980116169372059
79;0.018665915811391216
80;0.017595756184098806
81;0.016586951263807638
82;0.015635983441875265
83;0.014739536783077588
84;0.013894485462965234
85;0.013097882868201604
86;0.01234695132185272
87;0.011639072397785123
88;0.010971777790387677
89;0.010342740707771116
90;0.009749767758428719
91;0.009190791303062815
92;0.008663862244905441
93;0.008167143233391586
94;0.00769890225748467
95;0.00725750660631413
96;0.006841417176065286
97;0.006449183103269491
98;0.006079436705781054
99;0.0057308887138002185
100;0.005402323774312886
101;0.0050925962132716395
102;0.004800626040740665
103;0.004525395185075185
104;0.004265943943003973
105;0.00402136763323702
106;0.0037908134419294857
107;0.00357347744900238
108;0.0033686018249512845
109;0.003175472188368316
110;0.002993415114963543
111;0.0028217957893997606
112;0.002660015791753045
113;0.0025075110108805625
114;0.002363749677419754
115;0.002228230509560254
116;0.002100480965122817
117;0.001980055593850625
118;0.0018665344841675344
119;0.0017595217989871657
120;0.0016586443954673784
121;0.0015635505238974555
122;0.0014739086011809957
123;0.0013894060546378682
124;0.0013097482320936203
125;0.0012346573744559403
126;0.0011638716471956741
127;0.0010971442273552947
128;0.00103424244290116
129;9.749469614187538E-4
130;9.1905102532182E-4
131;8.663597309087883E-4
132;8.16689348752443E-4
133;7.698666830532897E-4
134;7.257284677225966E-4
135;6.841207970894036E-4
136;6.448985892463777E-4
137;6.079250801633195E-4
138;5.730713468042394E-4
139;5.40215857585274E-4
140;5.092440486058456E-4
141;4.800479241754569E-4
142;4.5252568024320753E-4
143;4.2658134941695353E-4
144;4.021244663343501E-4
145;3.790697522188972E-4
146;3.5733681752112153E-4
147;3.368498816080358E-4
148;3.1753750852343035E-4
149;2.9933235789761847E-4
150;2.821709501381236E-4
151;2.659934450824873E-4
152;2.5074343334144405E-4
153;2.3636773960484722E-4
154;2.2281623722455294E-4
155;2.1004167342762557E-4
156;1.979995045505422E-4
157;1.8664774071974066E-4
158;1.7594679943702137E-4
159;1.658593675592082E-4
160;1.563502711908532E-4
161;1.4738635303626223E-4
162;1.3893635678324868E-4
163;1.309708181153837E-4
164;1.2346196197280234E-4
165;1.1638360570325735E-4
166;1.097110677657529E-4
167;1.0342108166842E-4
168;9.749171484050374E-5
169;9.190229215562894E-5
170;8.6633323839631E-5
171;8.166643751162189E-5
172;7.698431412126574E-5
173;7.257062755894474E-5
174;6.840998772819324E-5
175;6.448788688192387E-5
176;6.079064903532988E-5
177;5.730538227904926E-5
178;5.4019933826326615E-5
179;5.0922847637429306E-5
180;4.800332447354954E-5
181;4.525118424090541E-5
182;4.2656830493744365E-5
183;4.021121697246389E-5
184;3.790581606019088E-5
185;3.57325890477998E-5
186;3.368395810372528E-5
187;3.175277985078977E-5
188;2.9932320457945733E-5
189;2.821623216006022E-5
190;2.6598531123871986E-5
191;2.5073576582949986E-5
192;2.3636051168887004E-5
193;2.2280942370151142E-5
194;2.10035250539425E-5
195;1.9799344990119725E-5
196;1.8664203319727973E-5
197;1.759414191398478E-5
198;1.6585429572676273E-5
